llamada_id,fecha,hora,franja_horaria,dia_semana,cliente,canal,agente_id,agente_antiguedad_meses,duracion_llamada,tiempo_espera,agentes_disponibles,motivo_llamada,fcr,escalada,csat,abandono
LC000686,2025-07-09,03:23,Noche,Miercoles,Telco,Inbound,AG009,23,258.4,5.0,10,Facturacion,1.0,0,4.0,0
LC000687,2025-07-09,03:42,Noche,Miercoles,Telco,Inbound,AG012,3,1361.9,5.0,14,Cancelacion,0.0,0,,0
LC000688,2025-07-09,04:19,Noche,Miercoles,Telco,Inbound,AG011,32,351.1,62.2,6,Otros,1.0,0,4.0,0
LC000689,2025-07-09,04:30,Noche,Miercoles,Banca,Inbound,AG038,18,272.6,5.0,12,Soporte tecnico,1.0,0,,0
LC000690,2025-07-09,04:46,Noche,Miercoles,Retail,Outbound,AG028,23,360.4,36.4,3,Cancelacion,1.0,0,5.0,0
LC000691,2025-07-09,04:55,Noche,Miercoles,Retail,Chat,AG008,43,243.7,5.7,6,Facturacion,1.0,0,,0
LC000692,2025-07-09,05:12,Noche,Miercoles,Telco,Inbound,AG010,14,0.0,17.0,5,Otros,,0,,1
LC000693,2025-07-09,05:36,Noche,Miercoles,Telco,Inbound,AG025,24,263.0,5.1,4,Facturacion,1.0,0,,0
LC000694,2025-07-09,06:04,Noche,Miercoles,Banca,Inbound,AG036,34,284.5,7.4,12,Facturacion,1.0,0,,0
LC000695,2025-07-09,06:25,Noche,Miercoles,Banca,Inbound,AG043,42,656.9,7.5,10,Facturacion,,0,,0
LC000696,2025-07-09,06:43,Noche,Miercoles,Telco,Inbound,AG009,23,322.0,16.0,13,Facturacion,1.0,0,,0
LC000697,2025-07-09,07:01,Manana,Miercoles,Telco,Inbound,AG041,1,121.7,,12,Soporte tecnico,0.0,0,3.5,0
LC000698,2025-07-09,08:14,Manana,Miercoles,Telco,Chat,AG008,43,390.0,6.1,5,Soporte tecnico,1.0,0,,0
LC000699,2025-07-09,08:39,Manana,Miercoles,Telco,Inbound,AG003,45,527.6,189.4,2,Soporte tecnico,1.0,0,5.0,0
LC000700,2025-07-09,09:13,Manana,Miercoles,Telco,Inbound,AG018,33,418.6,15.1,5,Facturacion,1.0,0,4.5,0
LC000701,2025-07-09,09:28,Manana,Miercoles,Retail,Outbound,AG035,1,250.3,5.0,5,Facturacion,1.0,0,4.0,0
LC000702,2025-07-09,09:40,Manana,Miercoles,Telco,Inbound,AG017,5,453.1,5.0,3,Otros,0.0,0,,0
LC000703,2025-07-09,09:44,Manana,Miercoles,Retail,Inbound,AG036,34,0.0,16.6,5,Otros,,0,,1
LC000704,2025-07-09,10:24,Manana,Miercoles,Retail,Outbound,AG028,23,0.0,81.5,4,Facturacion,,0,,1
LC000705,2025-07-09,10:53,Manana,Miercoles,Telco,Inbound,AG015,22,,8.2,3,Soporte tecnico,1.0,0,4.0,0
LC000706,2025-07-09,10:53,Manana,Miercoles,Banca,Outbound,AG019,19,93.4,44.0,2,Facturacion,1.0,0,4.5,0
LC000707,2025-07-09,11:18,Manana,Miercoles,Banca,Inbound,AG022,15,247.1,28.9,4,Otros,0.0,0,,0
LC000708,2025-07-09,11:53,Manana,Miercoles,Telco,Inbound,AG006,36,181.1,248.5,1,Otros,1.0,1,4.5,0
LC000709,2025-07-09,12:50,Manana,Miercoles,Telco,Outbound,AG007,36,124.2,5.0,2,Facturacion,0.0,0,,0
LC000710,2025-07-09,13:16,Tarde,Miercoles,Banca,Inbound,AG044,30,242.3,58.9,4,Cancelacion,1.0,0,4.0,0
LC000711,2025-07-09,13:33,Tarde,Miercoles,Banca,Inbound,AG009,23,344.2,5.0,9,Soporte tecnico,1.0,0,,0
LC000712,2025-07-09,14:24,Tarde,Miercoles,Banca,Inbound,AG020,36,137.1,21.4,11,Facturacion,0.0,0,,0
LC000713,2025-07-09,14:32,Tarde,Miercoles,Banca,Chat,AG037,18,238.4,5.3,12,Soporte tecnico,1.0,0,4.0,0
LC000714,2025-07-09,14:46,Tarde,Miercoles,Telco,Outbound,AG011,32,114.7,5.0,11,Soporte tecnico,1.0,0,,0
LC000715,2025-07-09,15:10,Tarde,Miercoles,Banca,Inbound,AG002,22,298.6,44.2,12,Cancelacion,0.0,0,3.5,0
LC000716,2025-07-09,15:13,Tarde,Miercoles,Telco,Outbound,AG022,15,592.6,28.2,6,Cancelacion,1.0,0,3.0,0
LC000717,2025-07-09,15:58,Tarde,Miercoles,Banca,Outbound,AG036,34,387.9,6.4,12,Otros,1.0,0,4.5,0
LC000718,2025-07-09,16:09,Tarde,Miercoles,Retail,Chat,AG005,13,0.0,6.6,8,Soporte tecnico,,0,,1
LC000719,2025-07-09,16:16,Tarde,Miercoles,Banca,Inbound,AG007,36,504.2,5.4,8,Soporte tecnico,1.0,0,,0
LC000720,2025-07-09,16:55,Tarde,Miercoles,Banca,Chat,AG006,36,376.3,14.9,9,Soporte tecnico,1.0,0,4.0,0
LC000721,2025-07-09,17:21,Tarde,Miercoles,Banca,Inbound,AG022,15,163.8,5.0,14,Facturacion,1.0,0,,0
LC000722,2025-07-09,18:21,Tarde,Miercoles,Banca,Chat,AG010,14,0.0,10.1,12,Soporte tecnico,,0,,1
LC000723,2025-07-09,18:40,Tarde,Miercoles,Banca,Inbound,AG040,40,574.8,6.8,9,Otros,1.0,0,,0
LC000724,2025-07-09,18:59,Tarde,Miercoles,Telco,Inbound,AG020,36,91.5,5.0,12,Facturacion,1.0,0,,0
LC000725,2025-07-09,19:42,Tarde,Miercoles,Retail,Outbound,AG028,23,363.5,10.7,4,Otros,1.0,0,,0
LC000726,2025-07-09,19:54,Tarde,Miercoles,Telco,Outbound,AG023,36,623.6,40.2,7,Cancelacion,1.0,0,,0
LC000727,2025-07-09,20:13,Noche,Miercoles,Telco,Inbound,AG035,1,168.8,,3,Cancelacion,,0,,0
LC000728,2025-07-09,20:19,Noche,Miercoles,Telco,Inbound,AG001,28,659.7,28.4,4,Otros,1.0,0,3.5,0
LC000729,2025-07-09,20:21,Noche,Miercoles,Telco,Inbound,AG029,33,129.7,15.5,8,Soporte tecnico,1.0,1,2.0,0
LC000730,2025-07-09,20:22,Noche,Miercoles,Banca,Inbound,AG009,23,272.6,5.0,7,Facturacion,1.0,0,,0
LC000731,2025-07-09,20:29,Noche,Miercoles,Telco,Inbound,AG009,23,258.5,31.3,10,Cancelacion,1.0,1,,0
LC000732,2025-07-09,20:38,Noche,Miercoles,Retail,Inbound,AG022,15,,5.0,14,Otros,1.0,0,4.0,0
LC000733,2025-07-09,20:51,Noche,Miercoles,Telco,Inbound,AG002,22,0.0,8.7,3,Facturacion,,0,,1
LC000734,2025-07-09,20:56,Noche,Miercoles,Telco,Inbound,AG016,1,207.2,5.0,11,Facturacion,1.0,0,3.5,0
LC000735,2025-07-09,20:57,Noche,Miercoles,Telco,Inbound,AG040,40,142.1,8.5,6,Facturacion,1.0,0,,0
LC000736,2025-07-09,20:58,Noche,Miercoles,Banca,Chat,AG006,36,99.2,12.6,3,Facturacion,1.0,0,,0
LC000737,2025-07-09,21:00,Noche,Miercoles,Retail,Inbound,AG013,27,260.3,15.3,14,Otros,1.0,0,3.5,0
LC000738,2025-07-09,21:36,Noche,Miercoles,Banca,Outbound,AG033,29,402.6,9.8,13,Facturacion,1.0,0,2.5,0
LC000739,2025-07-09,22:17,Noche,Miercoles,Telco,Chat,AG019,19,181.9,25.2,7,Otros,1.0,0,3.5,0
LC000740,2025-07-09,22:20,Noche,Miercoles,Retail,Inbound,AG015,22,0.0,5.0,12,Otros,,0,,1
LC000741,2025-07-09,22:59,Noche,Miercoles,Telco,Inbound,AG033,29,308.4,8.8,11,Otros,1.0,0,3.0,0
LC000742,2025-07-09,23:03,Noche,Miercoles,Banca,Inbound,AG010,14,531.6,8.5,9,Facturacion,,0,,0
LC000743,2025-07-09,23:23,Noche,Miercoles,Telco,Inbound,AG001,28,181.3,12.1,5,Cancelacion,1.0,0,4.0,0
LC000744,2025-07-09,23:39,Noche,Miercoles,Telco,Inbound,AG012,3,487.7,57.2,10,Otros,1.0,0,,0
LC000745,2025-07-09,23:54,Noche,Miercoles,Telco,Inbound,AG043,42,605.5,5.0,14,Facturacion,1.0,0,5.0,0
LC000746,2025-07-10,00:04,Noche,Jueves,Telco,Chat,AG029,33,0.0,5.0,4,Facturacion,,0,,1
LC000747,2025-07-10,00:16,Noche,Jueves,Retail,Inbound,AG017,5,450.3,5.0,6,Otros,1.0,0,,0
LC000748,2025-07-10,00:37,Noche,Jueves,Banca,Outbound,AG004,16,908.4,13.2,14,Soporte tecnico,1.0,0,2.5,0
LC000749,2025-07-10,00:45,Noche,Jueves,Retail,Inbound,AG029,33,326.1,5.0,9,Soporte tecnico,1.0,0,3.0,0
LC000750,2025-07-10,00:55,Noche,Jueves,Banca,Inbound,AG007,36,662.1,46.2,6,Otros,1.0,0,3.5,0
LC000751,2025-07-10,00:58,Noche,Jueves,Banca,Inbound,AG044,30,300.5,5.0,11,Cancelacion,,1,,0
LC000752,2025-07-10,01:02,Noche,Jueves,Banca,Inbound,AG013,27,466.7,46.5,5,Soporte tecnico,1.0,0,,0
LC000753,2025-07-10,01:23,Noche,Jueves,Retail,Outbound,AG005,13,218.2,54.2,3,Soporte tecnico,1.0,0,1.5,0
LC000754,2025-07-10,01:30,Noche,Jueves,Telco,Inbound,AG006,36,462.6,5.0,12,Facturacion,1.0,1,,0
LC000755,2025-07-10,01:48,Noche,Jueves,Telco,Inbound,AG034,31,444.5,16.1,13,Facturacion,1.0,1,4.5,0
LC000756,2025-07-10,02:11,Noche,Jueves,Banca,Inbound,AG007,36,68.1,10.3,4,Soporte tecnico,,0,,0
LC000757,2025-07-10,02:28,Noche,Jueves,Retail,Inbound,AG028,23,57.2,5.0,11,Facturacion,1.0,0,3.5,0
LC000758,2025-07-10,02:29,Noche,Jueves,Retail,Outbound,AG010,14,124.7,5.0,7,Otros,1.0,0,4.0,0
LC000759,2025-07-10,02:41,Noche,Jueves,Banca,Outbound,AG004,16,0.0,18.4,13,Facturacion,,0,,1
LC000760,2025-07-10,03:41,Noche,Jueves,Telco,Outbound,AG003,45,423.4,5.0,7,Soporte tecnico,1.0,0,3.0,0
LC000761,2025-07-10,04:53,Noche,Jueves,Telco,Inbound,AG025,24,314.1,11.1,14,Cancelacion,1.0,1,,0
LC000762,2025-07-10,04:54,Noche,Jueves,Retail,Inbound,AG023,36,131.7,26.0,7,Cancelacion,1.0,1,4.0,0
LC000763,2025-07-10,04:58,Noche,Jueves,Telco,Inbound,AG027,11,145.9,5.0,14,Soporte tecnico,1.0,0,3.5,0
LC000764,2025-07-10,05:02,Noche,Jueves,Telco,Outbound,AG014,19,142.6,10.1,14,Soporte tecnico,1.0,0,4.0,0
LC000765,2025-07-10,05:12,Noche,Jueves,Retail,Inbound,AG038,18,186.6,22.6,12,Otros,1.0,0,4.0,0
LC000766,2025-07-10,05:17,Noche,Jueves,Telco,Chat,AG032,47,194.9,26.9,3,Facturacion,1.0,0,,0
LC000767,2025-07-10,05:21,Noche,Jueves,Banca,Chat,AG023,36,298.1,23.1,5,Cancelacion,1.0,1,,0
LC000768,2025-07-10,05:27,Noche,Jueves,Banca,Chat,AG040,40,243.7,10.0,14,Otros,1.0,0,3.0,0
LC000769,2025-07-10,05:29,Noche,Jueves,Telco,Inbound,AG037,18,0.0,71.1,5,Facturacion,,0,,1
LC000770,2025-07-10,05:35,Noche,Jueves,Telco,Inbound,AG003,45,211.3,14.5,4,Otros,1.0,0,3.5,0
LC000771,2025-07-10,05:45,Noche,Jueves,Telco,Chat,AG035,1,181.1,10.3,9,Cancelacion,1.0,0,4.5,0
LC000772,2025-07-10,06:09,Noche,Jueves,Banca,Outbound,AG013,27,325.7,10.1,7,Soporte tecnico,1.0,0,4.0,0
LC000773,2025-07-10,06:23,Noche,Jueves,Banca,Outbound,AG034,31,183.9,13.0,3,Soporte tecnico,1.0,0,,0
LC000774,2025-07-10,06:43,Noche,Jueves,Telco,Inbound,AG024,33,435.2,98.3,3,Otros,1.0,0,2.5,0
LC000775,2025-07-10,07:09,Manana,Jueves,Retail,Outbound,AG001,28,51.3,17.4,6,Facturacion,1.0,0,2.5,0
LC000776,2025-07-10,07:10,Manana,Jueves,Telco,Inbound,AG012,3,124.2,42.7,10,Soporte tecnico,0.0,1,4.0,0
LC000777,2025-07-10,07:12,Manana,Jueves,Telco,Inbound,AG008,43,131.5,68.9,11,Cancelacion,1.0,0,,0
LC000778,2025-07-10,07:15,Manana,Jueves,Telco,Chat,AG019,19,375.9,59.5,5,Otros,,0,3.0,0
LC000779,2025-07-10,07:16,Manana,Jueves,Telco,Inbound,AG009,23,0.0,5.0,10,Facturacion,,0,,1
LC000780,2025-07-10,07:26,Manana,Jueves,Retail,Outbound,AG028,23,109.9,5.0,10,Facturacion,1.0,0,,0
LC000781,2025-07-10,07:32,Manana,Jueves,Telco,Inbound,AG014,19,0.0,13.8,9,Otros,,0,,1
LC000782,2025-07-10,07:52,Manana,Jueves,Telco,Inbound,AG027,11,1137.3,9.0,14,Soporte tecnico,1.0,0,2.5,0
LC000783,2025-07-10,07:55,Manana,Jueves,Retail,Inbound,AG018,33,401.7,11.6,13,Facturacion,0.0,0,,0
LC000784,2025-07-10,08:27,Manana,Jueves,Banca,Inbound,AG042,47,732.0,5.0,3,Facturacion,1.0,0,2.5,0
LC000785,2025-07-10,08:29,Manana,Jueves,Telco,Inbound,AG041,1,413.5,10.4,5,Soporte tecnico,0.0,0,,0
LC000786,2025-07-10,08:30,Manana,Jueves,Retail,Inbound,AG006,36,0.0,25.7,4,Soporte tecnico,,0,,1
LC000787,2025-07-10,08:35,Manana,Jueves,Banca,Outbound,AG033,29,4930.1,80.9,1,Otros,1.0,0,2.5,0
LC000788,2025-07-10,08:44,Manana,Jueves,Telco,Inbound,AG037,18,250.1,140.6,3,Facturacion,1.0,0,,0
LC000789,2025-07-10,08:50,Manana,Jueves,Banca,Chat,AG042,47,104.3,,1,Otros,1.0,0,,0
LC000790,2025-07-10,08:51,Manana,Jueves,Retail,Inbound,AG025,24,221.7,82.3,4,Otros,1.0,0,4.0,0
LC000791,2025-07-10,08:57,Manana,Jueves,Banca,Outbound,AG013,27,273.7,10.8,4,Soporte tecnico,1.0,0,3.5,0
LC000792,2025-07-10,09:26,Manana,Jueves,Banca,Inbound,AG023,36,278.4,68.8,2,Facturacion,1.0,1,,0
LC000793,2025-07-10,09:26,Manana,Jueves,Retail,Inbound,AG036,34,0.0,21.5,2,Otros,,0,,1
LC000794,2025-07-10,09:45,Manana,Jueves,Banca,Outbound,AG033,29,234.7,337.0,1,Facturacion,1.0,0,4.0,0
LC000795,2025-07-10,09:48,Manana,Jueves,Telco,Inbound,AG021,6,,21.5,5,Soporte tecnico,1.0,1,,0
LC000796,2025-07-10,09:50,Manana,Jueves,Telco,Chat,AG034,31,236.1,84.6,3,Soporte tecnico,1.0,1,,0
LC000797,2025-07-10,09:50,Manana,Jueves,Banca,Inbound,AG036,34,142.2,33.5,2,Otros,1.0,0,4.0,0
LC000798,2025-07-10,10:04,Manana,Jueves,Telco,Chat,AG017,5,553.3,32.3,2,Soporte tecnico,1.0,0,,0
LC000799,2025-07-10,10:08,Manana,Jueves,Retail,Inbound,AG010,14,0.0,5.0,5,Soporte tecnico,,0,,1
LC000800,2025-07-10,10:08,Manana,Jueves,Telco,Inbound,AG023,36,309.4,23.0,4,Otros,1.0,0,2.0,0
LC000801,2025-07-10,10:10,Manana,Jueves,Banca,Inbound,AG044,30,0.0,115.6,1,Otros,,0,,1
LC000802,2025-07-10,11:11,Manana,Jueves,Banca,Inbound,AG002,22,352.8,15.6,1,Soporte tecnico,1.0,0,4.0,0
LC000803,2025-07-10,11:32,Manana,Jueves,Banca,Inbound,AG035,1,243.1,9.8,3,Soporte tecnico,1.0,0,4.5,0
LC000804,2025-07-10,11:42,Manana,Jueves,Telco,Inbound,AG014,19,268.6,108.8,5,Otros,1.0,1,,0
LC000805,2025-07-10,11:51,Manana,Jueves,Telco,Inbound,AG045,4,129.1,40.2,5,Otros,1.0,0,4.0,0
LC000806,2025-07-10,11:56,Manana,Jueves,Banca,Outbound,AG041,1,209.4,73.1,5,Facturacion,1.0,0,1.5,0
LC000807,2025-07-10,12:12,Manana,Jueves,Retail,Chat,AG002,22,216.0,24.1,4,Soporte tecnico,1.0,0,4.0,0
LC000808,2025-07-10,12:12,Manana,Jueves,Banca,Inbound,AG019,19,280.2,6.0,5,Facturacion,1.0,1,4.5,0
LC000809,2025-07-10,12:12,Manana,Jueves,Telco,Inbound,AG016,1,237.5,6.8,4,Soporte tecnico,1.0,0,,0
LC000810,2025-07-10,12:40,Manana,Jueves,Telco,Inbound,AG043,42,0.0,87.4,1,Otros,,0,,1
LC000811,2025-07-10,12:50,Manana,Jueves,Retail,Outbound,AG044,30,134.1,,4,Facturacion,1.0,0,2.5,0
LC000812,2025-07-10,13:28,Tarde,Jueves,Retail,Inbound,AG025,24,238.3,84.9,3,Facturacion,1.0,0,4.5,0
LC000813,2025-07-10,14:25,Tarde,Jueves,Telco,Outbound,AG001,28,224.5,11.4,5,Soporte tecnico,,0,5.0,0
LC000814,2025-07-10,14:27,Tarde,Jueves,Banca,Inbound,AG002,22,174.1,5.0,13,Otros,0.0,0,,0
LC000815,2025-07-10,14:50,Tarde,Jueves,Telco,Inbound,AG027,11,173.0,43.7,7,Cancelacion,0.0,0,,0
LC000816,2025-07-10,15:18,Tarde,Jueves,Banca,Inbound,AG002,22,0.0,5.0,14,Facturacion,,0,,1
LC000817,2025-07-10,15:27,Tarde,Jueves,Retail,Inbound,AG030,41,235.1,25.2,3,Facturacion,1.0,0,,0
LC000818,2025-07-10,15:40,Tarde,Jueves,Telco,Inbound,AG010,14,300.0,9.5,7,Cancelacion,1.0,0,4.0,0
LC000819,2025-07-10,15:42,Tarde,Jueves,Banca,Outbound,AG019,19,0.0,23.4,7,Soporte tecnico,,0,,1
LC000820,2025-07-10,15:58,Tarde,Jueves,Telco,Inbound,AG042,47,303.5,5.0,8,Soporte tecnico,1.0,0,5.0,0
LC000821,2025-07-10,16:32,Tarde,Jueves,Telco,Inbound,AG016,1,623.2,20.7,10,Soporte tecnico,1.0,0,,0
LC000822,2025-07-10,16:50,Tarde,Jueves,Banca,Outbound,AG013,27,317.5,17.1,3,Soporte tecnico,1.0,0,,0
LC000823,2025-07-10,16:59,Tarde,Jueves,Telco,Inbound,AG008,43,311.6,28.0,14,Soporte tecnico,1.0,0,,0
LC000824,2025-07-10,17:29,Tarde,Jueves,Banca,Inbound,AG031,46,0.0,5.0,11,Otros,,0,,1
LC000825,2025-07-10,17:51,Tarde,Jueves,Telco,Outbound,AG045,4,233.5,5.6,13,Otros,1.0,0,,0
LC000826,2025-07-10,18:42,Tarde,Jueves,Banca,Outbound,AG025,24,505.5,5.7,11,Facturacion,1.0,0,4.0,0
LC000827,2025-07-10,19:03,Tarde,Jueves,Telco,Inbound,AG039,6,268.6,55.4,3,Soporte tecnico,1.0,0,4.5,0
LC000828,2025-07-10,19:28,Tarde,Jueves,Banca,Outbound,AG021,6,229.0,3502.9,8,Soporte tecnico,0.0,1,,0
LC000829,2025-07-10,19:32,Tarde,Jueves,Banca,Inbound,AG038,18,302.8,10.0,12,Facturacion,1.0,0,5.0,0
LC000830,2025-07-10,19:36,Tarde,Jueves,Retail,Inbound,AG041,1,164.0,17.7,8,Soporte tecnico,0.0,0,3.5,0
LC000831,2025-07-10,19:43,Tarde,Jueves,Retail,Inbound,AG029,33,347.7,36.5,10,Soporte tecnico,1.0,0,3.5,0
LC000832,2025-07-10,19:54,Tarde,Jueves,Telco,Inbound,AG006,36,0.0,7.4,10,Cancelacion,,0,,1
LC000833,2025-07-10,20:01,Noche,Jueves,Telco,Chat,AG018,33,405.8,28.1,4,Facturacion,1.0,1,4.5,0
LC000834,2025-07-10,20:26,Noche,Jueves,Banca,Outbound,AG044,30,319.7,9.5,14,Facturacion,1.0,0,3.0,0
LC000835,2025-07-10,20:29,Noche,Jueves,Banca,Inbound,AG035,1,171.9,20.3,11,Facturacion,1.0,0,,0
LC000836,2025-07-10,20:34,Noche,Jueves,Telco,Inbound,AG027,11,0.0,5.0,12,Cancelacion,,0,,1
LC000837,2025-07-10,21:11,Noche,Jueves,Telco,Chat,AG005,13,,56.3,3,Otros,1.0,0,5.0,0
LC000838,2025-07-10,21:23,Noche,Jueves,Banca,Outbound,AG007,36,254.1,11.1,7,Soporte tecnico,1.0,0,,0
LC000839,2025-07-10,21:27,Noche,Jueves,Retail,Inbound,AG010,14,172.3,5.0,12,Soporte tecnico,0.0,0,,0
LC000840,2025-07-10,22:02,Noche,Jueves,Retail,Inbound,AG010,14,414.8,5.0,4,Facturacion,1.0,0,4.5,0
LC000841,2025-07-10,22:16,Noche,Jueves,Telco,Outbound,AG028,23,373.0,17.6,12,Soporte tecnico,1.0,0,4.0,0
LC000842,2025-07-10,22:32,Noche,Jueves,Telco,Outbound,AG036,34,0.0,10.7,3,Soporte tecnico,,0,,1
LC000843,2025-07-10,23:02,Noche,Jueves,Telco,Inbound,AG010,14,214.1,5.0,9,Facturacion,1.0,0,2.5,0
LC000844,2025-07-10,23:09,Noche,Jueves,Banca,Outbound,AG035,1,289.9,13.9,11,Cancelacion,0.0,0,2.5,0
LC000845,2025-07-10,23:41,Noche,Jueves,Banca,Inbound,AG035,1,236.5,2194.2,4,Facturacion,1.0,0,4.0,0
LC000846,2025-07-10,23:43,Noche,Jueves,Banca,Inbound,AG037,18,341.7,6.8,10,Cancelacion,1.0,1,4.5,0
LC000847,2025-07-11,00:12,Noche,Viernes,Banca,Inbound,AG020,36,193.0,21.0,7,Soporte tecnico,1.0,1,2.5,0
LC000848,2025-07-11,00:21,Noche,Viernes,Telco,Inbound,AG013,27,66.2,13.3,8,Otros,1.0,0,,0
LC000849,2025-07-11,00:46,Noche,Viernes,Telco,Outbound,AG011,32,836.1,5.0,12,Facturacion,,0,2.0,0
LC000850,2025-07-11,00:48,Noche,Viernes,Retail,Inbound,AG045,4,0.0,5.0,14,Facturacion,,0,,1
LC000851,2025-07-11,01:13,Noche,Viernes,Telco,Inbound,AG019,19,505.2,5.0,9,Otros,1.0,0,4.5,0
LC000852,2025-07-11,01:36,Noche,Viernes,Telco,Chat,AG028,23,494.6,20.0,6,Facturacion,1.0,0,,0
LC000853,2025-07-11,01:46,Noche,Viernes,Banca,Inbound,AG038,18,272.4,5.0,5,Soporte tecnico,1.0,1,2.5,0
LC000854,2025-07-11,01:50,Noche,Viernes,Banca,Outbound,AG045,4,0.0,36.2,4,Soporte tecnico,,0,,1
LC000855,2025-07-11,02:02,Noche,Viernes,Retail,Outbound,AG004,16,238.2,6.8,13,Soporte tecnico,1.0,0,4.0,0
LC000856,2025-07-11,02:40,Noche,Viernes,Telco,Inbound,AG037,18,75.3,19.8,3,Soporte tecnico,1.0,1,4.5,0
LC000857,2025-07-11,02:50,Noche,Viernes,Banca,Inbound,AG019,19,307.1,16.8,6,Cancelacion,1.0,0,4.5,0
LC000858,2025-07-11,02:53,Noche,Viernes,Banca,Chat,AG037,18,273.0,13.6,8,Facturacion,0.0,0,3.0,0
LC000859,2025-07-11,03:13,Noche,Viernes,Retail,Inbound,AG014,19,62.3,19.2,5,Otros,0.0,0,,0
LC000860,2025-07-11,03:21,Noche,Viernes,Banca,Inbound,AG031,46,146.6,27.3,5,Soporte tecnico,1.0,0,3.0,0
LC000861,2025-07-11,03:32,Noche,Viernes,Retail,Chat,AG028,23,,9.7,12,Soporte tecnico,1.0,0,,0
LC000862,2025-07-11,03:34,Noche,Viernes,Telco,Inbound,AG036,34,126.5,7.5,10,Soporte tecnico,1.0,0,4.0,0
LC000863,2025-07-11,04:08,Noche,Viernes,Banca,Inbound,AG044,30,112.9,3957.6,7,Otros,1.0,1,,0
LC000864,2025-07-11,04:27,Noche,Viernes,Telco,Outbound,AG038,18,70.0,97.0,4,Otros,1.0,0,,0
LC000865,2025-07-11,04:34,Noche,Viernes,Telco,Outbound,AG019,19,188.6,9.1,12,Facturacion,1.0,0,,0
LC000866,2025-07-11,04:37,Noche,Viernes,Telco,Inbound,AG042,47,503.5,13.0,11,Cancelacion,1.0,0,,0
LC000867,2025-07-11,04:51,Noche,Viernes,Banca,Inbound,AG001,28,214.3,5.9,14,Soporte tecnico,1.0,0,3.5,0
LC000868,2025-07-11,05:33,Noche,Viernes,Telco,Inbound,AG023,36,379.0,17.6,3,Otros,1.0,0,3.5,0
LC000869,2025-07-11,05:43,Noche,Viernes,Retail,Outbound,AG028,23,214.9,27.8,8,Facturacion,1.0,0,4.0,0
LC000870,2025-07-11,06:08,Noche,Viernes,Banca,Chat,AG004,16,217.7,5.0,7,Soporte tecnico,1.0,0,4.0,0
LC000871,2025-07-11,06:15,Noche,Viernes,Telco,Inbound,AG041,1,219.3,25.6,5,Soporte tecnico,1.0,1,5.0,0
LC000872,2025-07-11,06:21,Noche,Viernes,Banca,Outbound,AG018,33,101.4,5.0,14,Cancelacion,1.0,1,3.0,0
LC000873,2025-07-11,06:28,Noche,Viernes,Telco,Inbound,AG039,6,226.9,49.9,3,Facturacion,0.0,0,5.0,0
LC000874,2025-07-11,06:36,Noche,Viernes,Telco,Chat,AG025,24,403.5,9.2,3,Facturacion,1.0,0,,0
LC000875,2025-07-11,06:40,Noche,Viernes,Banca,Inbound,AG018,33,195.3,14.9,7,Cancelacion,1.0,0,5.0,0
LC000876,2025-07-11,06:48,Noche,Viernes,Retail,Outbound,AG006,36,320.3,5.0,9,Facturacion,1.0,0,5.0,0
LC000877,2025-07-11,07:55,Manana,Viernes,Banca,Chat,AG019,19,107.2,5.0,10,Facturacion,1.0,0,4.0,0
LC000878,2025-07-11,08:39,Manana,Viernes,Retail,Outbound,AG012,3,102.6,41.3,5,Cancelacion,1.0,1,3.5,0
LC000879,2025-07-11,09:02,Manana,Viernes,Banca,Outbound,AG025,24,445.2,99.9,3,Otros,1.0,0,,0
LC000880,2025-07-11,09:24,Manana,Viernes,Telco,Outbound,AG035,1,175.3,180.0,1,Cancelacion,0.0,1,3.0,0
LC000881,2025-07-11,09:36,Manana,Viernes,Banca,Chat,AG001,28,146.6,16.0,1,Soporte tecnico,1.0,0,5.0,0
LC000882,2025-07-11,09:38,Manana,Viernes,Banca,Outbound,AG005,13,195.7,8.2,5,Facturacion,1.0,0,,0
LC000883,2025-07-11,09:52,Manana,Viernes,Telco,Outbound,AG001,28,0.0,64.9,4,Otros,,0,,1
LC000884,2025-07-11,09:53,Manana,Viernes,Retail,Outbound,AG008,43,132.0,5.0,1,Facturacion,1.0,0,5.0,0
LC000885,2025-07-11,10:45,Manana,Viernes,Banca,Inbound,AG039,6,225.4,84.2,1,Soporte tecnico,1.0,1,,0
LC000886,2025-07-11,10:55,Manana,Viernes,Telco,Inbound,AG043,42,137.6,67.4,4,Facturacion,1.0,0,4.5,0
LC000887,2025-07-11,10:57,Manana,Viernes,Retail,Inbound,AG018,33,0.0,24.3,1,Cancelacion,,0,,1
LC000888,2025-07-11,11:08,Manana,Viernes,Telco,Inbound,AG009,23,479.3,5.8,4,Soporte tecnico,,0,3.5,0
LC000889,2025-07-11,11:16,Manana,Viernes,Retail,Outbound,AG005,13,325.5,9.6,3,Otros,1.0,0,,0
LC000890,2025-07-11,11:17,Manana,Viernes,Telco,Inbound,AG004,16,0.0,94.7,2,Facturacion,,0,,1
LC000891,2025-07-11,11:35,Manana,Viernes,Banca,Inbound,AG044,30,240.5,225.7,2,Otros,1.0,0,3.0,0
LC000892,2025-07-11,11:50,Manana,Viernes,Banca,Inbound,AG029,33,177.3,11.4,3,Soporte tecnico,1.0,1,3.5,0
